feature,mi
f3903,0.11544158117186099
f3276,0.11540055241500413
f3404,0.1153469328930381
f6435,0.11534108141049293
f6426,0.11532911965155446
f2011,0.11531304947488552
f6293,0.11530174463920995
f4802,0.11528960471706551
f2882,0.11528736032434539
f5960,0.11528546094450087
f4492,0.11524555012709925
f2491,0.1152338248754301
f4999,0.11523270336165359
f4814,0.11523228196793767
f5814,0.11522622120181669
f5543,0.115206772301923
f3187,0.1151971318553624
f3693,0.1151957302681752
f565,0.11518088517804026
f5635,0.1151631138200373
f2427,0.11516095105926816
f5567,0.11515864253532593
f5324,0.11512180324119337
f6012,0.11511588762239988
f4869,0.11507743813315008
f3798,0.11506400421971019
f5773,0.11504362344584163
f5888,0.11500815526720842
f5801,0.11500789225463759
f764,0.11499525238483832
f2360,0.11499094891792838
f3519,0.1149526739056923
f4543,0.11489394577597034
f4846,0.11488649127662764
f4499,0.11487513397210014
f6075,0.11485633118095784
f5527,0.1148506517241783
f1469,0.11484941300581486
f4369,0.11482233344216741
f4828,0.11481339891010345
f6543,0.11478466887832584
f2005,0.11473259217279441
f5600,0.1147035301977235
f619,0.11467501816453574
f3764,0.11463233098947612
f5606,0.11461449118369682
f2927,0.11461134514622895
f3782,0.11460942282550013
f1386,0.11460775643012067
f5566,0.11459388523074132
f3896,0.1145756604579633
f5339,0.11456478594608788
f5514,0.11450602624192996
f4788,0.11449836683593384
f5039,0.11449807268212986
f5779,0.11443922452216437
f5052,0.11441453306809546
f4734,0.11440314361782322
f4401,0.1143921101421328
f4265,0.11435961921183457
f5378,0.11432992383658291
f4704,0.11432427072608986
f247,0.11430692527145192
f3454,0.1142947802828238
f4693,0.11429442213444219
f3837,0.11427064635866602
f3229,0.11424962123500837
f6246,0.11423643089776414
f5156,0.11418034931724375
f4905,0.11408506928719175
f2967,0.11407809570295457
f5154,0.11407682829814503
f1498,0.1140674896532512
f2898,0.11406464194270427
f4602,0.11405915884177276
f2320,0.11404094692550837
f6252,0.11404012362331484
f5410,0.11403620642303869
f2913,0.11402234363459751
f5654,0.11398867335312213
f6214,0.11397653615387826
f5452,0.11396451332366198
f5303,0.1139562587380154
f4639,0.11394602769174789
f5074,0.1139435706276446
f3332,0.1139394959078599
f4888,0.1139323043267444
f5959,0.11391741492316099
f2790,0.11390527229022585
f5721,0.11390126582701487
f4490,0.11387888818763647
f4076,0.11385976992177227
f4910,0.11385533673432713
f5292,0.11385526068242813
f3499,0.11385467942425542
f6471,0.11383661370757858
f1619,0.11382834580796564
f1852,0.11380589246286155
f13,0.11378855056268966
f3559,0.1137873870721835
f2897,0.11378277281812021
f2649,0.11378187593194955
f519,0.11378081869973178
f3675,0.11377148544702553
f5176,0.1137462648018861
f492,0.11374040370579319
f6519,0.11372754809558927
f4146,0.11367913838495358
f1905,0.113675830878321
f691,0.11366293693748508
f1975,0.11364633843107574
f6556,0.11364232597403401
f39,0.1136410578781768
f1491,0.11363968548975478
f5540,0.1136158337045825
f2404,0.11354765089097896
f5203,0.11354677655324474
f3134,0.11352407621690741
f1872,0.1134957059543047
f3917,0.11345679644778484
f4302,0.1134084668715154
f2857,0.1133794922928475
f3951,0.11337049954772116
f5106,0.11335614834217544
f4883,0.11335352479942928
f4882,0.1133318942701278
f1573,0.1133311311904599
f6448,0.11331336397156644
f5089,0.11329803985694742
f2475,0.11329525738804502
f4870,0.11326498761140957
f4376,0.11326093976194329
f4261,0.1132548153228381
f3065,0.11325373567406372
f744,0.11322208037083259
f6410,0.11321809221227985
f5260,0.11320713678135075
f4252,0.11319893459603847
f6319,0.11319282039227474
f2412,0.11318702481558507
f2456,0.11316144001904416
f1107,0.11316054480586235
f6350,0.11315747244731345
f5144,0.11315690652453014
f5854,0.11315468064260958
f4794,0.11315111289814705
f6336,0.11313816515773434
f2038,0.11310046045854039
f772,0.11309994245687793
f6053,0.11309987279611189
f5644,0.11309788066976889
f1920,0.1130937548551616
f5746,0.1130908276687852
f817,0.11308971365965759
f2951,0.11306650627209835
f2886,0.11305066940766961
f5096,0.1130403615722515
f5811,0.11303405575240433
f4371,0.11301940836072122
f3274,0.11298810590242248
f4389,0.11296475473681822
f1977,0.11295012954728145
f4808,0.11294448148353409
f6270,0.11293746759950718
f5568,0.11292876842614064
f5989,0.11291853972676114
f1887,0.11291225383691117
f5030,0.11288126746410265
f2479,0.11286748914115208
f994,0.11286371431952524
f5815,0.11285725656953316
f5360,0.11285446561895496
f3790,0.11282622144365062
f2990,0.1127675224590643
f2059,0.11273664734308708
f5343,0.11273110286303645
f5516,0.1127270480057434
f4985,0.11271789633381069
f4036,0.11271523977075315
f6431,0.11271380516318219
f3666,0.1127104204014282
f5487,0.11269348419115088
f2515,0.11267760301992569
f6539,0.11267280487656972
f4115,0.11266058974733184
f3973,0.11265645296805094
f100,0.1126340722006578
f3013,0.11262394892670402
f4196,0.1126126637460807
f6007,0.11259607602341237
f3882,0.11258224067172051
f3352,0.11257370588949334
f3795,0.11256164271484304
f5594,0.11250962904288819
f1952,0.11249547602777721
f3099,0.11249294801222387
f284,0.11249210381211894
f3381,0.11248462631777567
f6427,0.11248254005835667
f2536,0.11246506575959492
f950,0.11246254668912359
f5221,0.11246098282851547
f5791,0.1124347439647404
f6385,0.1124338867390251
f3305,0.11242660993155296
f3713,0.11242641137777643
f3921,0.11239815015174859
f2415,0.112398093715675
f5783,0.11238772307899536
f601,0.11237898455630813
f1068,0.11236254980627303
f2810,0.1123566380624923
f3017,0.11233672270829365
f3054,0.11230901223654799
f4359,0.11228955981057398
f3049,0.11224732419692662
f3923,0.11224120452039887
f6377,0.11223267175129115
f172,0.11221980643920526
f1028,0.11220885356817689
f4534,0.1122072235194258
f2432,0.11220203013920615
f5571,0.11213494592160878
f2455,0.11212295411000683
f2417,0.112122644326349
f6013,0.11212016926346413
f2376,0.11212013020518485
f4,0.11210669620187641
f5008,0.1120661287841247
f3968,0.11204657268730944
f871,0.11204614018693437
f4707,0.11204519525787804
f5707,0.11202409725385065
f4275,0.11201741379334118
f3416,0.11199866562267324
f6477,0.11199807419316965
f3221,0.11199078725228517
f4901,0.11197810025115063
f2819,0.11197642963692456
f2486,0.11195229404328444
f5626,0.11194778900052205
f4120,0.11192942616858126
f4729,0.11192677040756793
f589,0.1119159361908264
f3045,0.11191377461761665
f2706,0.11191091978035361
f3904,0.11190370157507656
f4410,0.11189446084880128
f2379,0.11188252666180176
f5380,0.11186612863107825
f3238,0.11186489048958537
f4436,0.11185315019323516
f6021,0.11184662711212212
f3448,0.1118104260460977
f5706,0.11178878624260191
f3768,0.11178386955258768
f3956,0.11176309642642357
f3390,0.11174540606971206
f3452,0.11174166437715138
f3207,0.11171202894885468
f673,0.11170406753398643
f3271,0.11166874253464565
f6508,0.11165713542744227
f1897,0.11164566954595712
f4638,0.11164528746805669
f5257,0.11163277058631627
f3528,0.11162928623024992
f4313,0.11161440231362896
f5049,0.11160164285294005
f5325,0.11159738585535361
f1854,0.11159391214471803
f5494,0.11155391533758108
f2880,0.11152542433853263
f3775,0.11152326264213785
f6035,0.11151836610920718
f4112,0.11151406892293503
f4805,0.11150425784658813
f3363,0.1114947188435047
f3858,0.1114914205856552
f5539,0.11148924425175588
f5852,0.11147924825943534
f6260,0.11147757710243766
f6223,0.11146929151536344
f4904,0.11145631946976309
f4160,0.11145482604104329
f1970,0.1114503016550561
f5082,0.11141907761032677
f700,0.11141755909780438
f4598,0.1114095526602834
f4820,0.11140322949116621
f6459,0.11139541660767094
f5595,0.11139272910031961
f5419,0.11139271851764132
f5649,0.11138271426008961
f2924,0.11131820554697924
f1516,0.11125417882460642
f4886,0.11123881576609751
f4347,0.11123635796795961
f5198,0.1112234772728895
f5395,0.11121876022416943
f4783,0.11119599798404955
f3413,0.11112918629378532
f5442,0.11112585702688982
f771,0.1110916155684647
f425,0.11108702099269596
f858,0.11105916305152119
f4462,0.11105637277477376
f4067,0.11105361620408827
f5337,0.1110412498447304
f4874,0.11101939522857451
f5559,0.11100407448985905
f3330,0.11099158872691683
f3786,0.11097925222984806
f2472,0.11097488805269329
f6234,0.11093181714816991
f5662,0.11092986881024736
f6041,0.11089746376351384
f3090,0.11087661110565605
f3933,0.11087622969591004
f2234,0.11087382004587854
f2534,0.11084470909155586
f5104,0.11083913736812567
f4461,0.11082161942098923
f1424,0.11081502002237187
f3862,0.11078240540754658
f5810,0.11077059847480131
f3169,0.11076007164084656
f5577,0.11072821430328572
f949,0.11072238531365253
f4489,0.1107220440426393
f2385,0.11067693216968655
f3000,0.11067612929927906
f4227,0.11066429674726352
f807,0.11064023677112322
f1874,0.11061288491305454
f5021,0.11060394797650641
f880,0.11060017358732877
f3806,0.11059924218635997
f2826,0.11053898879461288
f5923,0.11053189959740806
f2028,0.11052025139103616
f1012,0.11048210191594476
f4238,0.11048204753788404
f3859,0.110440354645017
f4725,0.11040950146397321
f3939,0.11040461120704581
f183,0.1104012240202108
f3401,0.11038399365873675
f963,0.11038139998942942
f4325,0.11037696501035432
f5314,0.11036918267310947
f3992,0.11034455346461147
f4571,0.11032620735655829
f4817,0.11030344386672919
f5562,0.11026297895200798
f1038,0.11025043006775581
f6503,0.11017461952867391
f5850,0.11017272448939419
f3483,0.11016134405680278
f4031,0.11014311359700413
f6520,0.11011643045483188
f5234,0.11009370162511534
f3648,0.11009095352899978
f2902,0.1100736073360924
f2916,0.11001970527769123
f3931,0.10997877701974312
f5305,0.10996148167144071
f4628,0.10995968923247545
f1025,0.10995595536633518
f2740,0.109937789734317
f5365,0.10991784496585622
f1825,0.10991632937633877
f862,0.10988921276692798
f4581,0.10986824358449754
f3104,0.10984951110080887
f2739,0.1098471691466445
f5020,0.10982152247391275
f3630,0.10980780483617814
f3993,0.10978601802909482
f4456,0.10977613560997179
f4892,0.10975592948547819
f1033,0.109749269760266
f3839,0.10974249666294211
f3800,0.10973305831165359
f3518,0.1097243685860918
f4726,0.10971058201426942
f6480,0.10971034349472175
f3429,0.10969887909401832
f2593,0.10968676133893718
f4397,0.10961646345192477
f4772,0.1096150535600362
f4756,0.10953107094440373
f5667,0.10951359957517282
f5298,0.10949585675132001
f4561,0.10947495560758469
f2996,0.10946780569303183
f5742,0.10944443652055247
f4193,0.10944146106122021
f4864,0.10943368354199556
f996,0.10939261028921266
f2306,0.109367035087371
f5000,0.10936578277511089
f1461,0.10935584579671209
f5041,0.10935453302924536
f3426,0.10933177053122423
f213,0.10927524113594922
f4672,0.10926386727949833
f520,0.10926077072588125
f3727,0.10925740002316875
f2783,0.1092429602544307
f3811,0.10923652871846468
f4317,0.10923076977292734
f2806,0.1091893578678853
f5849,0.10917885474184352
f5087,0.10917187545582197
f5914,0.10915980660134439
f3998,0.10911590276014049
f2382,0.10905117251420382
f2374,0.10904453220431831
f5341,0.10903637745045902
f5919,0.10903064033037868
f1600,0.10902177259947488
f5278,0.109002517123578
f1525,0.10898513633488749
f1896,0.10896180295134661
f3473,0.10896163975730389
f2853,0.10895680432147792
f67,0.10895354677392266
f5404,0.1089519971523516
f3598,0.10894204350266445
f728,0.1089333923468434
f6437,0.10890852365516013
f5174,0.10889512259068379
f4220,0.10888514285075956
f6400,0.10884778004445828
f4061,0.1088452702629148
f6061,0.10884023260845366
f4957,0.10881249452807928
f99,0.10879629076615638
f5103,0.10878202288920891
f3982,0.10876735995510867
f4688,0.10876709023351294
f5509,0.10876512490641765
f101,0.10873271482637303
f1069,0.1087195624126287
f1580,0.10869990239540828
f3994,0.10869358970484155
f5998,0.10868613820065143
f3395,0.10867934899256282
f3415,0.10866024158731369
f4671,0.10863055384307829
f4973,0.10862034747209526
f5657,0.10861987602289114
f1367,0.10861532055346723
f5469,0.10861499531206986
f4242,0.10861140850995898
f4880,0.10856178055915988
f5860,0.10855882460288724
f3282,0.10855557431898832
f5090,0.10848266461648626
f6219,0.10845825222880423
f2931,0.10845794439279333
f2734,0.1084442733119464
f5576,0.10844148934925402
f5653,0.10843114507342921
f4138,0.1084281399492446
f5261,0.10842799893423827
f2657,0.10840915841928478
f1357,0.10839740072625581
f1847,0.10839139019485033
f2492,0.10836328376995175
f2496,0.1083595543006064
f4949,0.1083573484261966
f3715,0.10834255616942245
f6062,0.10830740091681434
f1096,0.10830607763426947
f987,0.10827163038506482
f1005,0.10825889449342707
f2065,0.10825484094719506
f5917,0.10824687904934205
f1165,0.1082383192970684
f2397,0.10822272859606841
f2808,0.10819949938736295
f3412,0.10815399884968357
f2983,0.10813664370984766
f4857,0.10812515781883336
f3258,0.10812443700130059
f3932,0.10807006724373469
f2965,0.10806230295294039
f3719,0.1080345391120856
f3816,0.10801494833275527
f5549,0.10800821392342908
f3427,0.10800047370003751
f3240,0.10799342636212206
f3226,0.10798743771095154
f1541,0.10796716013213148
f591,0.10795906620661677
f5981,0.10795016822366144
f5519,0.10794666244772166
f4178,0.10793899537673557
f5521,0.1079369837461428
f1817,0.10791477108673009
f1070,0.10790590755365148
f2338,0.10789292239676573
f4640,0.10788813590503787
f2252,0.10788673149647554
f1537,0.10787472683795052
f2263,0.10787053785946643
f3467,0.1078671649634817
f4519,0.10785730408987515
f2743,0.10782531869738454
f4716,0.1078156630420204
f4358,0.10781356835124445
f4616,0.1078127156034987
f4540,0.1078038008472495
f2043,0.10779290711610967
f2843,0.10779169583973802
f5634,0.1077782273934016
f4608,0.10777048150462232
f4984,0.10775198079196757
f4501,0.10774382752589151
f4509,0.10772671157157188
f4916,0.10772601228663037
f27,0.10772089786918926
f4370,0.10772042678707772
f4039,0.10766803280744819
f418,0.10763185632964944
f4665,0.10762549101075258
f2384,0.10762358999610067
f3432,0.10760934665799171
f4113,0.10759698410827578
f2468,0.10758675266565065
f1615,0.10758482673102066
f3480,0.10758451319930673
f5608,0.10757863296178449
f4545,0.10756063186588793
f5180,0.10755372445262124
f1917,0.1075525536595987
f2631,0.10754581484908243
f3555,0.10754287130189022
f5184,0.10753118742818568
f4108,0.10752736044544609
f1959,0.10751108687252398
f1654,0.10748692721895203
f1808,0.10747299098533736
f1097,0.10746935657107093
f534,0.1074585431855879
f6446,0.10745414702271683
f5145,0.10742799791051993
f641,0.107400876208533
f3853,0.10739876015002414
f5864,0.10738818939820183
f5396,0.10735624328733184
f1421,0.10734453030437319
f1512,0.10731716360170385
f5080,0.10731185577054303
f4974,0.10730700116947967
f3873,0.10729805908479362
f4648,0.10729541068100801
f5555,0.10729429573106275
f1894,0.10726588923919511
f2459,0.10726389543524073
f4837,0.1071905716832422
f1995,0.10718176647121647
f5179,0.10716693798156074
f1348,0.10713990562317743
f2848,0.10713895474135882
f4274,0.10713031230875769
f5579,0.10712999515795207
f128,0.10712877904818452
f2532,0.10712829393327938
f3591,0.10712210915504228
f2925,0.10711211868770265
f4218,0.10710670045485005
f5415,0.10709649091721829
f2081,0.10707354463682117
f1023,0.10706918007987065
f6463,0.10701553647871487
f1035,0.10698152153076324
f2509,0.1069610606794118
f3996,0.10693377098029089
f3450,0.10693144127709697
f853,0.10692969675322583
f3353,0.1068987669646515
f5068,0.1068974185102225
f2991,0.10688954161085062
f5262,0.10687494289474397
f2533,0.10687302361665862
f969,0.10686822367277271
f4010,0.1068636483718266
f4452,0.1068117681282863
f3688,0.10681108344412005
f3252,0.10679823895123697
f6175,0.10674941897625434
f5777,0.10674557380399508
f4906,0.10671687345354863
f6440,0.10671180162397453
f38,0.10667182703969713
f5031,0.10667042738422605
f2788,0.10666122946927148
f1838,0.10665847242453408
f2963,0.10663557012086544
f4615,0.10663137531730582
f4735,0.10661812256697711
f3288,0.10660586647561665
f5389,0.10659210031923516
f6003,0.10659146877492587
f2939,0.10658769973329596
f2555,0.10658641532522717
f5454,0.1065746282634299
f1021,0.10657390226463903
f4508,0.10655859138239698
f4183,0.1065577692567472
f1413,0.10651646261678271
f2989,0.10651571955835282
f4812,0.10651100040719186
f4107,0.10649941583296751
f5364,0.10647795335465515
f5490,0.1064545962058685
f2213,0.10644759643510548
f3058,0.10643688104004267
f3726,0.10642390920375222
f2550,0.10640347801303918
f4575,0.10638331119208999
f1458,0.10636710990052034
f4582,0.10636507158723019
f2844,0.10636060235306966
f5618,0.10634758214684137
f3414,0.10634714098139098
f3771,0.10634268595282936
f2517,0.1063363507144488
f2435,0.10631209721065815
f6674,0.10628510070224761
f5531,0.10625928119881944
f2859,0.10624831603153018
f6184,0.10623234520957858
f2891,0.10623052949708667
f3916,0.10622051543092903
f4568,0.10621719462865142
f3788,0.10620732100445185
f1312,0.1061827756221243
f274,0.10616861365657293
f1339,0.10613407364606076
f1557,0.10612239991596084
f5216,0.10608596895164579
f5038,0.10608334514904261
f583,0.10608275638377807
f3767,0.10606558034225211
f3948,0.10602444554130352
f3697,0.10602297673920624
f1010,0.10592577418504989
f5135,0.10591904478831804
f1816,0.10590994179704749
f3293,0.1059075821240274
f4591,0.10586749087994907
f4689,0.10583577839420233
f6502,0.10581903772537604
f4996,0.10580989144898068
f4816,0.10574615727364023
f593,0.10572315517468711
f4507,0.10571646954333591
f5357,0.10570761316345134
f2814,0.10567643144099081
f3370,0.1056738182991026
f5003,0.10566675177986351
f5140,0.10565044146555413
f628,0.10560990321547248
f2375,0.10560547351302674
f5483,0.10560100221262436
f1582,0.1055996778379722
f5517,0.10557206026595667
f4179,0.10556374029232352
f2308,0.10555503884063189
f2029,0.10555489248929506
f3637,0.10552230454035882
f6498,0.1055209372281527
f5248,0.10550530724161389
f2020,0.10549383432068815
f4613,0.10545360173386831
f4432,0.10544157538968602
f3770,0.10544037747723634
f5953,0.10543369346259146
f3926,0.10537013172918908
f1934,0.10535191343021699
f2850,0.10535095661182181
f5897,0.10534744925967665
f3451,0.10534203056366431
f3550,0.10533385145286189
f1843,0.1053024762878092
f28,0.10527351001481078
f5489,0.1052675400926315
f1240,0.10524863049607713
f4475,0.10524235748300681
f4936,0.10523615693951305
f2433,0.10523193908855166
f6247,0.10519330229488766
f4057,0.10518386295874471
f5901,0.10518297176028257
f5175,0.1051527459114956
f2926,0.10514294012103509
f4316,0.10511885083077788
f1506,0.10504901561642921
f3456,0.10500675628899492
f2868,0.1050005417925437
f4493,0.10499293840450008
f4200,0.10498461757069633
f4084,0.10498316038590483
f5548,0.10497014262030646
f1704,0.10496540460340187
f2477,0.10490813257980092
f1440,0.10489993111542262
f4921,0.10487038644884805
f683,0.10481301212651983
f5833,0.10481046883334022
f4810,0.10481044809994522
f5625,0.10478730269614367
f607,0.10477356398662385
f4360,0.10475019118167239
f4328,0.10474836823714195
f4175,0.10472821055156167
f3840,0.10470499755227758
f2501,0.10469699151489431
f5474,0.10468583418490907
f4792,0.10468143270051034
f5185,0.10467613729915648
f5062,0.1046737898226664
f6291,0.104668759613197
f3198,0.10465804429506953
f4289,0.10462950168606433
f4471,0.10460688590386491
f4125,0.10459527217155529
f4938,0.10459468362635782
f1523,0.10458568165105175
f5095,0.10458070473936543
f5374,0.10458037558609279
f686,0.10455294208987942
f4251,0.104550606401836
f4182,0.10449159326967328
f3548,0.10449120037045256
f1953,0.10448814455571265
f765,0.10447283884055292
f3441,0.10447092715728434
f1899,0.10447010676586421
f3920,0.1044644831377659
f3694,0.10444254657346486
f175,0.10443986128201788
f1511,0.104435983573274
f3302,0.10443359853016565
f1318,0.10441419901393267
f4875,0.10440521788080881
f4776,0.10438550578115402
f4995,0.10437755135342419
f2334,0.10432259267831556
f5085,0.10431125961789078
f3266,0.10429082598755102
f3714,0.10428982548177634
f5512,0.10428054926113273
f4564,0.10426532601932781
f528,0.10426024778415277
f3334,0.10423070159231251
f3009,0.10421945481247707
f1749,0.1042142525381391
f2444,0.10421110777004516
f2420,0.10419098661269999
f3026,0.10416246620773606
f3736,0.10415590797373264
f4749,0.1041533418401368
f3867,0.10413574790805935
f736,0.1041356496863628
f1368,0.10412997305882721
f4853,0.10412501294343635
f3566,0.10412393166795875
f5806,0.10410189667237812
f2915,0.10409515018277826
f3005,0.1040898981046583
f2936,0.10406622281944378
f6148,0.10404783685456565
f5107,0.1040302691521382
f4757,0.10402259155065119
f5481,0.1040200263957285
f4666,0.10401347038836128
f1789,0.10401001067829885
f1939,0.10399015957846824
f6058,0.103985872383209
f3674,0.10396889069161475
f4673,0.10395677400544834
f419,0.10394913196628597
f3492,0.10392883096378203
f4281,0.10391423052818105
f6026,0.10390576637554627
f1140,0.10387796715862807
f4667,0.10387501709542368
f6516,0.10387279675102645
f6080,0.1038613417631793
f3820,0.10384770129892651
f5165,0.10376160154143532
f3481,0.10375860307333085
f1614,0.10373274598270399
f4762,0.10372723019865182
f4630,0.10370036775216507
f5485,0.1036920641467396
f4326,0.10367962443742318
f4943,0.10366515398124498
f4334,0.10362578400459688
f4662,0.10359218311742291
f1782,0.10357024847033758
f4544,0.10356727396429921
f6333,0.1035669009625253
f1596,0.10356469727613904
f4088,0.10356290749099939
f4824,0.10355708884603221
f2824,0.10354502353448192
f5612,0.10353963624625262
f2865,0.10353259334707321
f790,0.10350550457647323
f4059,0.10350467326874302
f2483,0.10348759236528293
f2881,0.10344948599312342
f5883,0.10344599493592321
f637,0.10342940890038932
f3064,0.1034198947400582
f2531,0.10338394483914692
f2012,0.10338327717039775
f4186,0.10337536928791025
f1111,0.1033618545677979
f3478,0.10336166834004734
f4298,0.10335205313436369
f4538,0.10334898417820293
f3345,0.1033347736113388
f4229,0.1033177575149975
f5734,0.10331019940030828
f4867,0.10330143660345614
f3897,0.10329966403314783
f1050,0.1032713068034603
f2704,0.103269617764282
f5413,0.10326868692030677
f491,0.10326108462187866
f2998,0.1032537237279394
f6473,0.10323719485211758
f2554,0.10319717687505126
f1132,0.10318702862952334
f1150,0.10316654805608616
f2333,0.10316386067124972
f2243,0.10314516959266884
f5274,0.10311406401388279
f6103,0.10309842501122857
f4950,0.10304770010788955
f5851,0.10304742036936299
f2667,0.10304050822374755
f201,0.10303206571455847
f2558,0.10302471970956173
f663,0.10302238735945224
f3709,0.10301239104675686
f5307,0.10299090605121153
f2470,0.10296825986602753
f3244,0.1029585340069632
f5621,0.10290265213160321
f1149,0.10290010102881153
f3901,0.10289321469422141
f2023,0.10286927978817406
f575,0.10284809890157787
f745,0.10284615919278561
f1016,0.10281763970325031
f3599,0.10281503513397938
f3284,0.10281217756542116
f5557,0.1027912161439355
f763,0.10278445088335042
f3761,0.1027283338145546
f3384,0.10265682669218679
f200,0.10264625270123107
f3251,0.10257255481694028
f4149,0.10252984856877934
f4958,0.10252306642278342
f4865,0.1025064954876247
f5971,0.1025045068948196
f2862,0.10249101311481379
f1545,0.10248705539605574
f5060,0.10246982593726273
f5026,0.10244688009607739
f4460,0.1024392366975575
f3495,0.10242269689649675
f3913,0.10242008506812139
f1627,0.10240729018200145
f3372,0.10239032567183282
f1862,0.10237663672545105
f4932,0.10236480103056822
f5459,0.10235565554614912
f3525,0.10234956647469717
f4212,0.10230555793389762
f1871,0.10228981966728101
f3721,0.10225326826302483
f980,0.10223737537568578
f4784,0.10222531797553502
f5392,0.10222267633081739
f2933,0.10221839984677672
f4203,0.10220798508657403
f3735,0.1021831914258291
f5183,0.10217258330978218
f3942,0.10213519957833173
f3836,0.10213346162620152
f4919,0.10209430167595546
f1591,0.10209130791756182
f5296,0.1020635796385827
f579,0.10205751359467685
f3006,0.10199239139094196
f3729,0.10199124023404282
f3602,0.1019826141731377
f3902,0.10190260058540535
f1908,0.10190021774695524
f5197,0.10185643218794871
f1973,0.10184017712954674
f2067,0.10175495004276192
f2584,0.1017400818687455
f2025,0.10171889730321793
f4806,0.10171553454874083
f4679,0.10170726502218796
f3876,0.10168212358716833
f4677,0.10166567281810535
f5141,0.10165506162056648
f546,0.10165336119101909
f6000,0.1016315151824223
f4206,0.1016236062079674
f1907,0.10161676453355861
f5752,0.10159512124571046
f4199,0.10156902368253196
f629,0.10156505938456473
f854,0.10153469537355386
f4617,0.10148953868053034
f909,0.10148141640809172
f5451,0.10147848328493758
f5301,0.10147058265344677
f1657,0.10145613051677316
f1883,0.10145430226469321
f1944,0.10145320847887973
f1964,0.10143307174595728
f4730,0.10142135498140314
f5405,0.10141978331754364
f5171,0.1013958797983765
f5563,0.10137224989455706
f4851,0.10135622045345594
f3477,0.10134479729477563
f2257,0.10133992004179371
f3247,0.10133748443732715
f2847,0.10132016690854995
f2311,0.10129585045029099
f216,0.10128961655847535
f3684,0.10124913432869143
f4652,0.10123787490472846
f4852,0.10123726043397863
f4046,0.10123040816320739
f5824,0.1012032535119296
f4478,0.10120001073773466
f1748,0.10119705592162687
f3428,0.10115858293310698
f4469,0.10115080897294648
f4019,0.10114338645842391
f5276,0.10110969051190999
f1151,0.10106463140557365
f4961,0.10106041129753685
f1236,0.10099166907241841
f3443,0.10097892892663252
f3774,0.10093625818312058
f1993,0.10092332637248091
f3928,0.10091226374987272
f5105,0.10088520527556044
f1921,0.10088165642468017
f4202,0.1008746396968343
f1245,0.1008662274919363
f1806,0.1008442961182805
f5383,0.10083555416062007
f954,0.10082739619445569
f5329,0.1008247609774271
f2839,0.10081752643289654
f5186,0.10081609151476734
f782,0.10076464223661219
f3890,0.10074542676612719
f1074,0.10074375025010296
f37,0.10074343798664165
f936,0.10072914842743286
f647,0.10071954304906683
f4373,0.1006993722912446
f3388,0.10069813177493758
f4553,0.10067759525988773
f3222,0.1006676945847107
f374,0.10065902053881581
f3826,0.10065764618097361
f4513,0.10065656996983297
f6133,0.10064668936125454
f2942,0.1006445737944528
f3458,0.1006161334485709
f1476,0.10059966177214141
f2226,0.10058012835151864
f776,0.10057778434680564
f5131,0.10057004226705812
f5954,0.10055336515205715
f4262,0.1005441838729717
f4342,0.10051592838556589
f4646,0.10051530702128231
f3943,0.10048424104175657
f5114,0.10048249758519168
f5532,0.10046585105889383
f5463,0.1004280548130505
f4536,0.10038566765151469
f4517,0.10037946485226357
f3539,0.10035718820266082
f4488,0.10035328088592532
f5368,0.10035203803922954
f3685,0.10035043375685593
f1173,0.10032576425931561
f3799,0.10032294021972099
f2487,0.10032065261696221
f2961,0.10031699587188525
f3991,0.10030423674832134
f4518,0.10029712999862284
f4826,0.1002930728934448
f4045,0.1002895737874141
f2009,0.10028755709185644
f64,0.10028009332673005
f5986,0.10027563779491322
f2792,0.10026822815425485
f2463,0.10025070433565064
f5302,0.10024721820487814
f3949,0.10024164260097601
f5572,0.10023862102134284
f4780,0.10023662242056997
f3984,0.10014897918621912
f3869,0.10014048640664974
f585,0.100131399912744
f3379,0.10010340168811682
f2511,0.10009955328538922
f3607,0.10009547791585627
f3884,0.10008898909112407
f553,0.10008389990993383
f3184,0.10007413469706172
f141,0.10006496762887407
f3802,0.10005607721581367
f1131,0.10004854934943141
f1095,0.1000376254704829
f352,0.10002733889205029
f5809,0.10002360392983967
f4280,0.09998890323657461
f1925,0.0999725631052586
f4785,0.09996682333855
f5015,0.09996649849797912
f4269,0.09996615682324173
f5599,0.09995410284352957
f5987,0.0999462991899005
f5878,0.09993747104012396
f2380,0.09993579522803575
f3349,0.09992877168624936
f5570,0.09989787635628966
f4194,0.09987898011758922
f5447,0.09984234305806039
f2979,0.09982013795348976
f3076,0.0998011781939705
f4134,0.0998001395700876
f1968,0.09978195883120788
f2883,0.0997742878638439
f4656,0.09977065399659457
f5607,0.09976444086628389
f5554,0.09976135990235013
f2686,0.09974963871935527
f6076,0.09974504906762593
f4765,0.09973461984445109
f3422,0.09972355540600342
f1597,0.09970242175029931
f5012,0.09970163522979503
f1935,0.09969997145750709
f4304,0.09968209584587084
f5177,0.0996548319324404
f5611,0.09960442952089155
f4033,0.09960335311961899
f2761,0.09959689387822834
f2504,0.09959345287760968
f4717,0.09959017583560481
f1034,0.09956945662026184
f2123,0.09956349385868091
f1747,0.0995627071526437
f5181,0.09955174441859249
f2423,0.09953122008636894
f5239,0.09951134748630253
f1168,0.09949852780180812
f2499,0.0994914896264647
f655,0.09948879116540299
